image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013236_1410_IRB.NOMAP.browse_enh.png,904,14524,40,28,0.12,1120,1.43,dark,2,1,1,0,False,0.977,0.344,47.46,no,0.833,1.0961,0.606,25.9,43.9,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_IRB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_IRB.NOMAP.browse_enh.png,812,13148,28,52,0.18,1456,1.86,dark,2,1,1,0,False,0.852,0.219,43.93,no,0.6643,1.4732,0.3434,25.9,43.9,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_IRB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3100,4608,20,32,1.67,640,1.6,dark,2,0,0,0,False,1.0,1.0,29.98,no,0.7609,1.918,0.7988,33.9,43.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,268,6752,72,20,0.75,1440,3.6,bright,2,0,0,0,False,1.0,0.41,46.97,no,0.8889,0.9173,0.8604,37.9,43.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.425,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3484,14220,20,16,1.62,320,1.25,bright,2,0,0,0,False,1.0,1.0,55.32,no,0.7014,1.093,0.899,33.9,43.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,308,3268,16,20,1.62,320,1.25,bright,2,0,0,0,False,1.0,1.0,51.65,no,0.7088,0.9706,0.8803,33.9,43.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1200,6380,12,36,1.14,432,3.0,dark,2,0,0,0,False,1.0,0.0,46.15,no,0.3915,1.9391,0.8593,41.9,43.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.395,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1208,6580,28,8,1.25,224,3.5,bright,2,0,0,0,False,1.0,0.0,61.82,no,0.5342,1.6454,0.7773,41.9,43.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.390,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1348,7480,12,28,1.82,336,2.33,bright,2,0,0,0,False,1.0,1.0,34.05,no,0.7863,0.9059,0.9063,33.9,43.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,492,5108,16,48,1.13,768,3.0,bright,2,0,0,0,False,1.0,0.0,63.85,no,0.8672,0.76,0.9397,41.9,43.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.395,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1788,4904,36,160,0.2,5760,4.44,bright,2,0,0,0,False,1.0,0.884,79.3,no,0.9033,0.9747,0.6139,33.9,43.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1220,7072,12,32,1.88,384,2.67,bright,2,0,0,0,False,1.0,1.0,42.83,no,0.8487,0.718,0.9342,33.9,43.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1408,3808,16,24,1.66,384,1.5,bright,2,0,0,0,False,1.0,1.0,59.28,no,0.7972,1.1369,0.9103,33.9,43.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,1348,996,32,16,1.74,512,2.0,bright,2,0,0,0,False,1.0,1.0,30.52,no,0.7851,1.2741,0.889,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,268,8228,20,16,1.61,320,1.25,dark,2,0,0,0,False,0.992,1.0,33.16,no,0.7507,1.1822,0.8402,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2700,10828,60,100,0.1,6000,1.67,bright,2,0,0,0,False,1.0,0.24,95.41,no,0.9484,0.5508,0.303,37.8,43.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2904,11624,36,48,0.28,1728,1.33,dark,2,0,0,0,False,1.0,0.323,49.85,no,0.7167,1.0206,0.8988,37.8,43.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.495,,,,,,,
ESP_013236_1410_RED.browse_enh.png,2084,6560,28,20,1.05,560,1.4,dark,2,1,0,2,False,1.0,1.0,36.09,no,0.8038,1.3186,0.7651,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.400,,,,,,,
ESP_013236_1410_RED.thumb_enh.png,252,2256,8,64,0.94,512,8.0,bright,1,2,2,0,False,0.904,1.0,59.97,no,0.9346,1.3518,0.8668,11.8,43.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.thumb_enh.png,,,,,,,,,
ESP_013236_1410_RGB.NOMAP.browse_enh.png,640,13944,24,48,0.22,1152,2.0,dark,2,1,1,0,False,0.991,0.286,36.79,no,0.6515,1.3645,0.5997,25.8,43.8,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RGB.NOMAP.thumb_enh.png,164,572,28,28,0.05,784,1.0,bright,2,1,1,0,False,1.0,0.413,60.79,no,0.8393,1.0738,0.6391,25.8,43.8,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.thumb_enh.png,,0.498,,,,,,,
ESP_013236_1410_RGB.NOMAP.thumb_enh.png,176,1948,28,48,0.15,1344,1.71,dark,2,1,1,0,False,1.0,0.234,59.68,no,0.8614,1.1865,0.6742,25.8,43.8,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.thumb_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,1928,1416,16,56,0.74,896,3.5,bright,2,0,0,0,False,0.997,0.472,51.94,no,0.8551,0.9998,0.8194,37.8,43.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.426,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,272,3192,12,28,1.81,336,2.33,dark,2,0,0,0,False,1.0,1.0,35.36,no,0.8633,1.0784,0.8977,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,284,3500,12,24,1.75,288,2.0,bright,2,0,0,0,False,1.0,1.0,40.07,no,0.8858,0.661,0.9106,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2796,10520,16,20,1.61,320,1.25,dark,2,0,0,0,False,1.0,1.0,40.73,no,0.6459,1.497,0.8029,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,1912,3764,20,68,0.7,1360,3.4,bright,2,0,0,0,False,1.0,0.545,43.8,no,0.7999,1.2,0.7736,37.8,43.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.433,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1876,3100,48,20,1.79,960,2.4,bright,2,0,0,0,False,1.0,1.0,48.42,no,0.8045,1.1426,0.8344,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1072,7560,12,24,1.75,288,2.0,bright,2,0,0,0,False,1.0,1.0,34.42,no,0.8313,0.6306,0.9848,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1400,3816,20,32,1.65,640,1.6,bright,2,0,0,0,False,1.0,1.0,45.3,no,0.774,0.9545,0.9735,33.8,43.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3540,10024,52,84,0.63,4368,1.62,dark,2,0,0,0,False,1.0,0.096,63.91,no,0.8444,0.9493,0.8404,41.7,43.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.445,,,,,,,
ESP_013948_1410_COLOR.browse_enh.png,852,8584,24,120,0.45,2880,5.0,bright,2,0,0,0,False,0.931,1.0,53.23,no,0.9182,1.3561,0.9036,33.7,43.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_COLOR.browse_enh.png,,0.477,,,,,,,
ESP_013948_1410_RED.NOMAP.thumb_enh.png,464,3420,36,76,0.82,2736,2.11,dark,2,0,0,0,False,1.0,0.181,31.65,no,0.836,1.6382,0.8999,41.7,43.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.thumb_enh.png,,0.412,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,524,4928,12,40,1.18,480,3.33,bright,2,0,0,0,False,0.998,0.0,59.03,no,0.8928,1.372,0.8785,41.7,43.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.391,,,,,,,
ESP_013236_1410_COLOR.thumb_enh.png,804,4192,52,448,0.42,23296,8.62,bright,2,0,0,0,False,0.95,0.284,51.47,no,0.9305,1.3224,0.7876,37.6,43.6,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.thumb_enh.png,,0.480,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,444,2836,16,88,0.62,1408,5.5,bright,2,0,0,0,False,1.0,0.933,37.66,no,0.8853,1.034,0.4749,33.6,43.6,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.446,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,1044,3720,12,28,1.79,336,2.33,dark,2,0,0,0,False,1.0,1.0,26.67,no,0.8398,1.0231,0.8597,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3020,10116,32,52,0.78,1664,1.62,bright,2,0,0,0,False,1.0,0.135,52.09,no,0.7214,1.359,0.8271,41.6,43.6,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.419,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3192,10160,12,16,1.61,192,1.33,dark,2,0,0,0,False,0.998,1.0,47.69,no,0.6608,0.8931,0.9508,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2688,12828,16,40,1.8,640,2.5,dark,2,0,0,0,False,1.0,0.965,29.13,no,0.7198,1.421,0.8388,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3384,15012,24,16,1.63,384,1.5,bright,2,0,0,0,False,1.0,1.0,46.53,no,0.7279,1.0164,0.9076,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,700,1900,12,24,1.73,288,2.0,dark,2,0,0,0,False,1.0,1.0,32.45,no,0.7896,1.1387,0.8687,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.thumb_enh.png,220,1980,8,64,0.92,512,8.0,bright,1,2,2,0,False,0.901,1.0,61.1,no,0.9363,1.322,0.8402,11.6,43.6,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.thumb_enh.png,,,,,,,,,
ESP_013948_1410_IRB.NOMAP.browse_enh.png,880,1856,36,28,0.07,1008,1.29,bright,2,1,1,0,False,1.0,0.259,33.26,no,0.7234,1.5214,0.6415,25.6,43.6,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_IRB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3332,13228,76,136,0.31,10336,1.79,dark,2,0,0,0,False,1.0,0.043,44.8,no,0.8007,1.711,0.9209,41.6,43.6,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.493,,,,,,,
ESP_013236_1410_IRB_C_01_ORTHO.ab_enh.png,1196,4752,28,44,0.68,1232,1.57,dark,2,0,1,0,False,1.0,0.204,27.98,no,0.7987,1.4293,0.7737,25.6,43.6,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_IRB_C_01_ORTHO.ab_enh.png,,0.436,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,912,2632,20,32,1.63,640,1.6,dark,2,0,0,1,False,1.0,0.784,31.88,no,0.7437,1.2923,0.806,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,912,2520,20,36,1.66,720,1.8,dark,2,0,0,0,False,1.0,0.707,31.64,no,0.7586,1.2562,0.8019,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1888,4648,16,68,0.4,1088,4.25,bright,2,0,0,0,False,1.0,0.884,48.42,no,0.6475,1.5304,0.8319,33.6,43.6,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.484,,,,,,,
diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1404,3804,20,28,1.6,560,1.4,bright,2,0,0,0,False,1.0,1.0,47.96,no,0.8098,1.0569,0.9393,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1748,1084,20,16,1.58,320,1.25,bright,2,0,0,0,False,1.0,1.0,58.63,no,0.8391,0.7945,0.8992,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1064,4676,20,24,1.57,480,1.2,bright,2,0,0,0,False,1.0,0.702,49.45,no,0.7751,1.2969,0.882,33.6,43.6,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
ESP_013236_1410_COLOR.abrowse_enh.png,1496,7516,36,204,0.3,7344,5.67,bright,2,0,0,0,False,0.943,0.829,58.15,no,0.8689,1.0212,0.799,33.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.abrowse_enh.png,,0.495,,,,,,,
ESP_013236_1410_COLOR.thumb_enh.png,928,5276,16,100,0.74,1600,6.25,bright,2,0,0,0,False,0.951,0.899,64.23,no,0.9489,1.255,0.8712,33.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.thumb_enh.png,,0.426,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,1220,1340,20,16,1.57,320,1.25,bright,2,0,0,0,False,1.0,1.0,34.73,no,0.7595,1.241,0.9426,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.379,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2072,9636,16,40,1.79,640,2.5,dark,2,0,0,0,False,1.0,0.798,38.74,no,0.8373,0.7281,0.9779,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,84,1616,28,60,0.41,1680,2.14,bright,2,0,0,0,False,1.0,0.215,42.51,no,0.7897,1.4709,0.6079,37.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.482,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,608,3532,12,32,1.84,384,2.67,dark,2,0,0,0,False,1.0,1.0,30.92,no,0.791,1.0951,0.8641,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.376,,,,,,,
ESP_013236_1410_RGB.NOMAP.browse_enh.png,796,13884,20,28,0.1,560,1.4,bright,2,1,1,0,False,1.0,0.416,43.08,no,0.5664,1.2389,0.2695,25.5,43.5,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_IRB.NOMAP.browse_enh.png,492,12952,24,44,0.15,1056,1.83,bright,2,1,1,0,False,1.0,0.68,50.41,no,0.7896,0.9775,0.3634,25.5,43.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_IRB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,300,3044,16,44,1.84,704,2.75,dark,2,0,0,0,False,1.0,1.0,26.28,no,0.8404,1.3719,0.7704,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2424,8064,20,32,1.62,640,1.6,dark,2,0,0,0,False,1.0,1.0,43.19,no,0.8144,1.2533,0.9059,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3412,9776,20,16,1.57,320,1.25,dark,2,0,0,0,False,0.991,1.0,36.59,no,0.7145,1.4971,0.7817,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.379,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3440,9876,16,28,1.66,448,1.75,dark,2,0,0,0,False,1.0,1.0,28.63,no,0.7345,1.4474,0.8691,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3392,13188,60,44,0.2,2640,1.36,dark,2,0,0,0,False,1.0,0.215,61.14,no,0.7972,1.3349,0.6998,37.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3704,14172,24,20,1.55,480,1.2,dark,2,0,0,0,False,1.0,1.0,35.97,no,0.7794,1.4152,0.8971,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.379,,,,,,,
