image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
M116860262ME_pyr_enh.png,740,5684,12,28,2.28,336,2.33,bright,2,0,0,0,False,1.0,0.0,66.86,no,37.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860262ME_pyr_enh.png,,0.125,,,,,,,
M116860262ME_pyr_enh.png,1980,8320,40,60,0.29,2400,1.5,dark,2,0,0,0,False,1.0,0.156,116.27,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860262ME_pyr_enh.png,,0.488,,,,,,,
M116860262ME_pyr_enh.png,1808,8488,12,24,1.3,288,2.0,bright,2,0,0,0,False,1.0,0.712,84.48,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860262ME_pyr_enh.png,,0.321,,,,,,,
M116860460ME_pyr_enh.png,368,6340,16,16,2.03,256,1.0,bright,2,0,0,0,False,1.0,0.0,43.23,no,37.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860460ME_pyr_enh.png,,0.170,,,,,,,
M116860657ME_pyr_enh.png,1944,3932,12,44,0.35,528,3.67,dark,2,0,0,0,False,1.0,0.456,104.45,no,33.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860657ME_pyr_enh.png,,0.482,,,,,,,
M116860657ME_pyr_enh.png,1524,4260,16,24,1.66,384,1.5,bright,2,0,0,0,False,1.0,0.577,66.84,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860657ME_pyr_enh.png,,0.245,,,,,,,
M116860657ME_pyr_enh.png,1260,5304,44,16,1.42,704,2.75,bright,2,0,0,0,False,0.996,0.935,78.99,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860657ME_pyr_enh.png,,0.295,,,,,,,
M116860852ME_pyr_enh.png,108,644,40,56,0.28,2240,1.4,dark,2,0,0,0,False,1.0,0.0,85.91,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860852ME_pyr_enh.png,,0.489,,,,,,,
M116860852ME_pyr_enh.png,12,2076,40,324,0.94,12960,8.1,bright,2,0,0,0,False,1.0,0.095,62.73,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860852ME_pyr_enh.png,,0.386,,,,,,,
M116860852ME_pyr_enh.png,236,2828,16,20,2.07,320,1.25,bright,2,0,0,0,False,1.0,0.0,60.56,no,37.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116860852ME_pyr_enh.png,,0.163,,,,,,,
M116861050ME_pyr_enh.png,468,5644,24,12,2.22,288,2.0,bright,2,0,0,0,False,0.961,0.0,45.92,no,37.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861050ME_pyr_enh.png,,0.135,,,,,,,
M116861245ME_pyr_enh.png,612,480,12,24,2.45,288,2.0,bright,2,0,0,0,False,1.0,1.0,57.44,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861245ME_pyr_enh.png,,0.098,,,,,,,
M116861245ME_pyr_enh.png,344,3692,20,20,1.57,400,1.0,bright,2,0,0,0,False,1.0,0.519,37.02,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861245ME_pyr_enh.png,,0.264,,,,,,,
M116861440ME_pyr_enh.png,196,140,12,28,1.82,336,2.33,bright,2,0,0,0,False,1.0,0.574,65.27,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861440ME_pyr_enh.png,,0.211,,,,,,,
M116861500ME_pyr_enh.png,1608,7424,12,24,1.31,288,2.0,dark,2,0,0,0,False,1.0,1.0,56.72,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.318,,,,,,,
M116861500ME_pyr_enh.png,1244,8232,28,12,1.82,336,2.33,bright,2,0,0,0,False,0.994,0.545,46.94,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.211,,,,,,,
M116861500ME_pyr_enh.png,88,8236,16,24,1.21,384,1.5,bright,2,0,0,0,False,0.991,0.785,46.98,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.339,,,,,,,
M116861500ME_pyr_enh.png,1720,9700,44,92,0.31,4048,2.09,dark,2,0,0,0,False,0.963,0.156,113.04,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.486,,,,,,,
M116861500ME_pyr_enh.png,908,13876,28,12,1.37,336,2.33,dark,2,0,0,0,False,1.0,1.0,48.79,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.307,,,,,,,
M116861500ME_pyr_enh.png,1680,14544,64,28,0.02,1792,2.29,dark,2,0,0,0,False,1.0,0.335,100.78,no,33.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.498,,,,,,,
M116862038ME_pyr_enh.png,1284,4564,20,20,1.56,400,1.0,bright,2,0,0,0,False,1.0,0.601,69.83,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862038ME_pyr_enh.png,,0.266,,,,,,,
M116862038ME_pyr_enh.png,1788,4768,32,52,0.35,1664,1.62,dark,2,0,0,0,False,1.0,0.0,85.13,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862038ME_pyr_enh.png,,0.482,,,,,,,
M116862038ME_pyr_enh.png,492,6216,20,28,1.63,560,1.4,bright,2,0,0,0,False,1.0,0.549,47.58,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862038ME_pyr_enh.png,,0.250,,,,,,,
M116862038ME_pyr_enh.png,1396,6300,12,28,1.37,336,2.33,bright,2,0,0,0,False,1.0,1.0,64.78,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862038ME_pyr_enh.png,,0.307,,,,,,,
M116862235ME_pyr_enh.png,216,2232,16,36,1.34,576,2.25,bright,2,0,0,0,False,1.0,0.963,54.48,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862235ME_pyr_enh.png,,0.314,,,,,,,
M116862235ME_pyr_enh.png,860,3420,20,20,1.11,400,1.0,bright,2,0,0,0,False,1.0,0.798,59.89,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862235ME_pyr_enh.png,,0.357,,,,,,,
M116862235ME_pyr_enh.png,468,8568,20,16,1.16,320,1.25,dark,2,0,0,0,False,1.0,0.88,88.96,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862235ME_pyr_enh.png,,0.348,,,,,,,
M116862430ME_pyr_enh.png,828,564,16,24,1.66,384,1.5,bright,2,0,0,0,False,1.0,0.691,39.7,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.245,,,,,,,
M116862430ME_pyr_enh.png,1912,3472,20,28,1.17,560,1.4,bright,2,0,0,0,False,1.0,0.884,57.54,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.346,,,,,,,
M116862430ME_pyr_enh.png,1956,4508,8,28,0.8,224,3.5,dark,2,0,0,0,False,0.994,0.0,97.41,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.406,,,,,,,
M116862430ME_pyr_enh.png,1336,7492,92,24,0.29,2208,3.83,bright,2,0,0,0,False,1.0,0.219,75.7,no,33.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.488,,,,,,,
M116862430ME_pyr_enh.png,208,9184,16,20,1.16,320,1.25,dark,2,0,0,0,False,1.0,1.0,72.17,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.348,,,,,,,
M116862626ME_pyr_enh.png,700,2212,16,28,1.71,448,1.75,bright,2,0,0,0,False,1.0,0.578,44.68,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862626ME_pyr_enh.png,,0.232,,,,,,,
M116862626ME_pyr_enh.png,1460,7696,16,20,1.16,320,1.25,dark,2,0,0,0,False,1.0,1.0,66.51,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862626ME_pyr_enh.png,,0.348,,,,,,,
M116862822ME_pyr_enh.png,1084,924,16,20,2.08,320,1.25,bright,2,0,0,0,False,1.0,0.0,64.15,no,37.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116862822ME_pyr_enh.png,,0.161,,,,,,,
M116863018ME_pyr_enh.png,1620,3092,84,28,0.12,2352,3.0,dark,2,0,0,0,False,0.99,0.257,104.84,no,33.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116863018ME_pyr_enh.png,,0.498,,,,,,,
M116863018ME_pyr_enh.png,388,5768,12,28,1.37,336,2.33,bright,2,0,0,0,False,1.0,0.829,65.04,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116863018ME_pyr_enh.png,,0.307,,,,,,,
M116863018ME_pyr_enh.png,1268,7588,16,28,1.71,448,1.75,bright,2,0,0,0,False,0.992,0.528,53.76,no,33.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116863018ME_pyr_enh.png,,0.232,,,,,,,
M116863018ME_pyr_enh.png,856,8136,20,20,1.11,400,1.0,dark,2,0,0,0,False,1.0,0.909,36.09,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116863018ME_pyr_enh.png,,0.357,,,,,,,
M116863212ME_pyr_enh.png,1884,168,16,24,1.21,384,1.5,bright,2,0,0,0,False,0.991,0.74,73.38,no,29.9,39.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116863212ME_pyr_enh.png,,0.339,,,,,,,
M116864914ME_pyr_enh.png,128,5964,44,56,0.24,2464,1.27,bright,2,0,0,0,False,0.961,0.124,77.47,no,37.9,39.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\lroc_browse\M116864914ME_pyr_enh.png,,0.493,,,,,,,
ESP_093490_1440_MIRB.browse_enh.png,548,4628,12,48,0.74,576,4.0,bright,1,1,2,0,False,0.949,0.4,71.95,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093490_1440_MIRB.browse_enh.png,,,,,,,,,
ESP_093490_1440_MRGB.browse_enh.png,548,4628,12,48,0.74,576,4.0,bright,1,1,2,0,False,0.951,0.4,72.12,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093490_1440_MRGB.browse_enh.png,,,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,1384,3484,36,24,1.39,864,1.5,bright,1,2,2,0,False,1.0,0.277,48.23,no,11.8,39.8,EXPLAINED-ARTIFACT,low,"saturation,small_blob",Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,,,,,,,,
ESP_093492_2070_RED.browse_enh.png,1080,2648,24,28,0.88,672,1.17,bright,1,0,2,0,False,1.0,1.0,43.65,no,7.8,39.8,EXPLAINED-ARTIFACT,low,"compression,small_blob",Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093492_2070_RED.browse_enh.png,,,,,,,,,
ESP_093495_1450_MRGB.browse_enh.png,2608,8236,72,8,0.67,576,9.0,dark,1,2,2,0,False,1.0,1.0,99.72,no,7.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093495_1450_MRGB.browse_enh.png,,,,,,,,,
ESP_093495_1450_RED.browse_enh.png,2748,1664,12,52,1.38,624,4.33,dark,1,0,2,0,False,1.0,0.396,52.71,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093495_1450_RED.browse_enh.png,,,,,,,,,
ESP_093495_1450_RED.browse_enh.png,3452,7068,12,48,1.31,576,4.0,dark,1,0,2,0,False,1.0,0.37,57.65,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093495_1450_RED.browse_enh.png,,,,,,,,,
ESP_093496_1465_MIRB.browse_enh.png,232,3408,12,96,0.9,1152,8.0,bright,1,2,2,0,False,1.0,0.475,96.53,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093496_1465_MIRB.browse_enh.png,,,,,,,,,
ESP_093496_1465_MIRB.browse_enh.png,788,7024,80,12,0.66,960,6.67,bright,1,2,2,0,False,0.992,0.441,84.94,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093496_1465_MIRB.browse_enh.png,,,,,,,,,
ESP_093497_1980_RED.browse_enh.png,1108,4460,44,8,1.16,352,5.5,bright,1,0,2,0,False,1.0,1.0,66.79,no,7.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093497_1980_RED.browse_enh.png,,,,,,,,,
ESP_093498_1385_MIRB.browse_enh.png,4084,6772,8,40,1.41,320,5.0,bright,1,1,2,0,False,0.978,0.0,39.51,no,15.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093498_1385_MIRB.browse_enh.png,,,,,,,,,
ESP_093498_1385_MRGB.browse_enh.png,4084,6772,8,40,1.41,320,5.0,bright,1,1,2,0,False,0.98,0.0,39.38,no,15.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093498_1385_MRGB.browse_enh.png,,,,,,,,,
ESP_093498_2095_MIRB.browse_enh.png,3684,3400,12,80,0.66,960,6.67,bright,1,2,2,0,False,0.924,0.273,79.22,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093498_2095_MIRB.browse_enh.png,,,,,,,,,
ESP_093498_2095_MRGB.browse_enh.png,3684,3400,12,80,0.66,960,6.67,bright,1,2,2,0,False,0.923,0.274,79.05,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093498_2095_MRGB.browse_enh.png,,,,,,,,,
ESP_093498_2095_RED.browse_enh.png,2152,120,92,12,0.84,1104,7.67,bright,1,2,2,0,False,0.957,0.361,90.38,no,11.8,39.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\mars\hirise\ESP_093498_2095_RED.browse_enh.png,,,,,,,,,
Mars_Perseverance_Sol_1949__Front_Left_Hazard_Avoidance_Camera__Hazcam_enh.png,1260,1204,28,16,1.69,448,1.75,bright,2,0,0,0,False,1.0,0.577,26.11,no,33.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\mars\rover\perseverance\sol01949\FRONT_HAZCAM_LEFT_A\Mars_Perseverance_Sol_1949__Front_Left_Hazard_Avoidance_Camera__Hazcam_enh.png,,0.237,,,,,,,
NHQ201905310024_enh.png,6016,1708,608,44,0.51,26752,13.82,dark,2,0,0,0,False,1.0,0.03,64.68,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310024_enh.png,,0.455,,,,,,,
NHQ201905310024_enh.png,6540,5164,16,24,1.19,384,1.5,bright,2,0,0,0,False,1.0,0.754,40.81,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310024_enh.png,,0.342,,,,,,,
NHQ201905310024_enh.png,9792,6496,36,16,1.78,576,2.25,bright,2,0,0,0,False,1.0,0.67,25.66,no,33.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310024_enh.png,,0.219,,,,,,,
NHQ201905310026_enh.png,8076,1080,24,64,0.55,1536,2.67,dark,2,0,0,0,False,1.0,0.166,74.8,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310026_enh.png,,0.448,,,,,,,
NHQ201905310026_enh.png,8332,2292,52,92,0.19,4784,1.77,bright,2,0,0,0,False,1.0,0.057,75.52,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310026_enh.png,,0.496,,,,,,,
NHQ201905310026_enh.png,7220,7240,68,24,0.12,1632,2.83,bright,2,0,0,0,False,0.978,0.284,50.6,no,33.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310026_enh.png,,0.498,,,,,,,
NHQ201905310029_enh.png,4648,1408,48,20,1.79,960,2.4,dark,2,0,0,0,False,1.0,0.263,21.88,no,33.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310029_enh.png,,0.217,,,,,,,
NHQ201905310029_enh.png,3500,2976,20,24,1.13,480,1.2,dark,2,0,0,0,False,1.0,1.0,44.68,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310029_enh.png,,0.353,,,,,,,
NHQ201905310029_enh.png,7676,4748,64,20,0.21,1280,3.2,bright,2,0,0,0,False,0.918,0.268,50.05,no,33.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310029_enh.png,,0.495,,,,,,,
NHQ201905310033_enh.png,5660,5656,20,32,1.66,640,1.6,bright,2,0,0,0,False,1.0,0.63,29.13,no,33.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310033_enh.png,,0.245,,,,,,,
NHQ201905310033_enh.png,2396,6224,252,24,1.69,6048,10.5,dark,2,0,0,0,False,1.0,0.088,37.95,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310033_enh.png,,0.237,,,,,,,
NHQ201905310034_enh.png,3564,2288,64,92,0.07,5888,1.44,dark,2,0,0,0,False,1.0,0.099,33.75,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310034_enh.png,,0.498,,,,,,,
NHQ201905310035_enh.png,4552,4044,36,84,0.4,3024,2.33,dark,2,0,0,0,False,1.0,0.163,45.97,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310035_enh.png,,0.474,,,,,,,
NHQ201905310037_enh.png,5440,3296,56,44,0.23,2464,1.27,bright,2,0,0,0,False,1.0,0.132,62.3,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310037_enh.png,,0.494,,,,,,,
NHQ201905310037_enh.png,4932,6200,160,40,0.53,6400,4.0,dark,2,0,0,0,False,1.0,0.061,61.66,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310037_enh.png,,0.452,,,,,,,
NHQ201905310037_enh.png,4972,6344,28,20,1.16,560,1.4,dark,2,0,0,0,False,1.0,0.88,53.54,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310037_enh.png,,0.348,,,,,,,
NHQ201905310037_enh.png,5764,6356,96,44,0.3,4224,2.18,bright,2,0,0,0,False,1.0,0.135,64.62,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310037_enh.png,,0.487,,,,,,,
NHQ201905310037_enh.png,4660,6644,84,28,0.57,2352,3.0,bright,2,0,0,0,False,1.0,0.121,52.67,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310037_enh.png,,0.444,,,,,,,
NHQ201905310037_enh.png,6660,6948,24,24,1.54,576,1.0,bright,2,0,0,0,False,1.0,0.505,42.83,no,33.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310037_enh.png,,0.271,,,,,,,
NHQ201905310038_enh.png,3160,2360,20,72,0.73,1440,3.6,bright,2,0,0,0,False,1.0,0.178,42.19,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310038_enh.png,,0.418,,,,,,,
NHQ201905310038_enh.png,3384,2836,56,36,0.31,2016,1.56,dark,2,0,0,0,False,1.0,0.083,65.6,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310038_enh.png,,0.486,,,,,,,
NHQ201905310039_enh.png,2496,808,72,16,0.46,1152,4.5,dark,2,0,0,0,False,0.992,0.313,80.13,no,33.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310039_enh.png,,0.464,,,,,,,
NHQ201905310039_enh.png,5956,1504,24,72,0.6,1728,3.0,bright,2,0,0,0,False,1.0,0.187,50.01,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310039_enh.png,,0.440,,,,,,,
NHQ201905310039_enh.png,3644,1900,36,16,1.32,576,2.25,dark,2,0,0,0,False,0.993,0.768,34.0,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310039_enh.png,,0.317,,,,,,,
NHQ201905310039_enh.png,4304,2236,24,68,0.12,1632,2.83,bright,2,0,0,0,False,1.0,0.22,36.74,no,33.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310039_enh.png,,0.498,,,,,,,
NHQ201905310039_enh.png,5488,2564,16,36,1.33,576,2.25,dark,2,0,0,0,False,0.992,0.701,47.7,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310039_enh.png,,0.315,,,,,,,
NHQ201905310039_enh.png,9988,3624,8,28,0.78,224,3.5,dark,2,0,0,0,False,0.995,0.0,44.31,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310039_enh.png,,0.409,,,,,,,
NHQ201905310040_enh.png,184,1764,52,80,0.18,4160,1.54,bright,2,0,0,0,False,1.0,0.095,86.06,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310040_enh.png,,0.496,,,,,,,
NHQ201905310041_enh.png,1240,2496,12,32,1.42,384,2.67,dark,2,0,0,0,False,0.973,0.942,32.94,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310041_enh.png,,0.295,,,,,,,
NHQ201905310042_enh.png,4816,944,52,60,0.17,3120,1.15,bright,2,0,0,0,False,1.0,0.188,63.69,no,37.8,39.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310042_enh.png,,0.497,,,,,,,
NHQ201905310042_enh.png,3876,1324,20,24,1.59,480,1.2,bright,2,0,0,0,False,1.0,0.358,27.28,no,33.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310042_enh.png,,0.259,,,,,,,
NHQ201905310042_enh.png,3568,1468,16,40,1.37,640,2.5,bright,2,0,0,0,False,1.0,0.838,26.78,no,29.8,39.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\moon\NHQ201905310042_enh.png,,0.307,,,,,,,
