image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
NHQ201905310033_enh.png,5104,6300,44,12,1.75,528,3.67,bright,2,0,0,0,False,1.0,0.805,19.23,no,46.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310033_enh.png,,0.225,,,,,,,
NHQ201905310035_enh.png,5104,2664,52,56,1.58,2912,1.08,dark,2,0,0,0,False,1.0,0.684,40.27,no,50.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310035_enh.png,,0.262,,,,,,,
NHQ201905310039_enh.png,5008,664,12,44,1.75,528,3.67,dark,2,0,0,0,False,1.0,1.0,27.67,no,46.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310039_enh.png,,0.225,,,,,,,
NHQ201905310042_enh.png,4540,2164,96,28,2.03,2688,3.43,dark,2,0,0,0,False,1.0,0.253,31.9,no,50.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310042_enh.png,,0.170,,,,,,,
NHQ201905310042_enh.png,8428,2212,36,12,1.62,432,3.0,dark,2,0,0,0,False,1.0,0.88,20.66,no,46.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310042_enh.png,,0.253,,,,,,,
NHQ201905310045_enh.png,6580,2836,184,188,0.47,34592,1.02,dark,2,0,0,0,False,1.0,0.162,84.48,no,54.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310045_enh.png,,0.462,,,,,,,
M116860067ME_pyr_enh.png,1040,4956,28,12,3.22,336,2.33,bright,2,0,0,0,False,1.0,1.0,46.13,no,46.1,56.1,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860067ME_pyr_enh.png,,0.022,,,,,,,
M116860460ME_pyr_enh.png,852,7992,36,44,1.22,1584,1.22,bright,2,0,0,0,False,1.0,0.721,68.33,no,46.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860460ME_pyr_enh.png,,0.337,,,,,,,
M116861918ME_pyr_enh.png,964,2800,40,12,1.69,480,3.33,bright,2,0,0,0,False,1.0,0.909,62.53,no,46.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861918ME_pyr_enh.png,,0.237,,,,,,,
M116862430ME_pyr_enh.png,520,4200,16,56,2.61,896,3.5,bright,2,0,0,0,False,1.0,0.0,41.44,no,54.1,56.1,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.074,,,,,,,
M116864914ME_pyr_enh.png,184,6048,20,28,3.48,560,1.4,bright,2,0,0,0,False,1.0,0.317,30.01,no,50.1,56.1,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116864914ME_pyr_enh.png,,0.011,,,,,,,
ESP_093498_2095_MRGB.browse_enh.png,548,1380,28,24,0.11,672,1.17,dark,2,1,2,0,False,0.606,0.531,30.35,no,26.0,56.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MRGB.browse_enh.png,,0.498,,,,,,,
NHQ201905310024_enh.png,6832,5684,12,44,1.73,528,3.67,bright,2,0,0,0,False,1.0,0.935,39.7,no,46.0,56.0,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310024_enh.png,,0.229,,,,,,,
NHQ201905310024_enh.png,7552,5904,16,20,3.0,320,1.25,bright,2,0,0,0,False,1.0,1.0,28.1,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310024_enh.png,,0.035,,,,,,,
NHQ201905310024_enh.png,9692,6516,16,24,3.04,384,1.5,bright,2,0,0,0,False,1.0,1.0,20.58,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310024_enh.png,,0.032,,,,,,,
NHQ201905310024_enh.png,9404,6704,20,20,3.86,400,1.0,bright,2,0,0,0,False,1.0,0.0,17.16,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310024_enh.png,,0.004,,,,,,,
NHQ201905310035_enh.png,1420,4352,16,28,3.09,448,1.75,bright,2,0,0,0,False,1.0,0.801,22.39,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310035_enh.png,,0.029,,,,,,,
NHQ201905310039_enh.png,4152,6812,16,64,2.23,1024,4.0,bright,2,0,0,0,False,1.0,0.358,24.13,no,50.0,56.0,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310039_enh.png,,0.134,,,,,,,
NHQ201905310045_enh.png,7132,2100,80,16,2.4,1280,5.0,bright,2,0,0,0,False,1.0,0.371,29.26,no,50.0,56.0,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310045_enh.png,,0.105,,,,,,,
NHQ201906010006_enh.png,8384,5408,28,12,2.86,336,2.33,bright,2,0,0,0,False,1.0,1.0,13.06,no,43.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201906010006_enh.png,,0.047,,,,,,,
NHQ201906010007_enh.png,3968,3016,12,36,1.61,432,3.0,bright,2,0,0,0,False,0.959,0.742,42.01,no,46.0,56.0,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201906010007_enh.png,,0.255,,,,,,,
PIA13517_enh.png,1020,404,12,20,4.0,240,1.67,dark,2,0,0,0,False,1.0,0.0,49.73,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\PIA13517_enh.png,,0.002,,,,,,,
M116858127ME_pyr_enh.png,168,6076,20,28,3.47,560,1.4,bright,2,0,0,0,False,1.0,0.5,26.64,no,50.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.011,,,,,,,
M116858127ME_pyr_enh.png,772,16380,16,28,4.37,448,1.75,bright,2,0,0,0,False,1.0,0.0,35.68,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.001,,,,,,,
M116858127ME_pyr_enh.png,700,16604,12,20,4.67,240,1.67,bright,2,0,0,0,False,1.0,0.0,33.79,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.000,,,,,,,
M116860262ME_pyr_enh.png,1040,252,16,20,3.0,320,1.25,bright,2,0,0,0,False,1.0,0.911,47.51,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860262ME_pyr_enh.png,,0.035,,,,,,,
M116860262ME_pyr_enh.png,732,1428,16,28,5.97,448,1.75,bright,2,0,0,0,False,1.0,0.0,19.05,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860262ME_pyr_enh.png,,0.000,,,,,,,
M116860460ME_pyr_enh.png,836,356,12,20,7.32,240,1.67,bright,2,0,0,0,False,1.0,0.0,19.95,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860460ME_pyr_enh.png,,0.000,,,,,,,
M116860460ME_pyr_enh.png,540,1288,12,20,4.0,240,1.67,bright,2,0,0,0,False,1.0,0.0,30.47,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860460ME_pyr_enh.png,,0.002,,,,,,,
M116860460ME_pyr_enh.png,524,6524,12,20,5.4,240,1.67,bright,2,0,0,0,False,1.0,0.0,27.79,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860460ME_pyr_enh.png,,0.000,,,,,,,
M116860460ME_pyr_enh.png,1516,8220,20,12,6.04,240,1.67,bright,2,0,0,0,False,1.0,0.0,24.44,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860460ME_pyr_enh.png,,0.000,,,,,,,
M116861050ME_pyr_enh.png,988,3388,36,140,2.43,5040,3.89,bright,2,0,0,0,False,1.0,0.101,35.06,no,54.0,56.0,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861050ME_pyr_enh.png,,0.101,,,,,,,
M116861245ME_pyr_enh.png,2000,2024,12,20,4.21,240,1.67,bright,2,0,0,0,False,1.0,0.0,29.97,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861245ME_pyr_enh.png,,0.001,,,,,,,
M116861245ME_pyr_enh.png,2024,2604,12,24,3.15,288,2.0,bright,2,0,0,0,False,1.0,0.712,44.83,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861245ME_pyr_enh.png,,0.025,,,,,,,
M116861500ME_pyr_enh.png,1608,14084,16,28,4.26,448,1.75,bright,2,0,0,0,False,1.0,0.0,22.57,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.001,,,,,,,
M116862235ME_pyr_enh.png,1992,2688,24,16,3.05,384,1.5,bright,2,0,0,0,False,1.0,1.0,44.71,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862235ME_pyr_enh.png,,0.032,,,,,,,
M116862235ME_pyr_enh.png,220,2912,16,20,3.0,320,1.25,bright,2,0,0,0,False,1.0,0.848,32.34,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862235ME_pyr_enh.png,,0.035,,,,,,,
M116862626ME_pyr_enh.png,1544,7784,20,16,3.0,320,1.25,dark,2,0,0,0,False,1.0,0.857,42.34,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862626ME_pyr_enh.png,,0.035,,,,,,,
M116862822ME_pyr_enh.png,140,4408,20,16,3.0,320,1.25,bright,2,0,0,0,False,1.0,0.894,36.59,no,46.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862822ME_pyr_enh.png,,0.035,,,,,,,
M116864914ME_pyr_enh.png,316,2228,160,168,0.65,26880,1.05,bright,2,0,0,0,False,1.0,0.029,60.75,no,54.0,56.0,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116864914ME_pyr_enh.png,,0.431,,,,,,,
M116864914ME_pyr_enh.png,188,3864,20,12,4.26,240,1.67,bright,2,0,0,0,False,1.0,0.0,27.85,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116864914ME_pyr_enh.png,,0.001,,,,,,,
M116864914ME_pyr_enh.png,644,5852,16,28,3.55,448,1.75,bright,2,0,0,0,False,1.0,0.382,31.5,no,50.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116864914ME_pyr_enh.png,,0.009,,,,,,,
M116864914ME_pyr_enh.png,1824,10332,16,28,4.76,448,1.75,bright,2,0,0,0,False,1.0,0.0,24.7,no,54.0,56.0,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116864914ME_pyr_enh.png,,0.000,,,,,,,
NHQ201905310026_enh.png,3708,6536,24,12,3.13,288,2.0,bright,2,0,0,0,False,1.0,1.0,29.14,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310026_enh.png,,0.027,,,,,,,
NHQ201905310029_enh.png,3860,2840,16,16,2.94,256,1.0,dark,2,0,0,0,False,0.982,1.0,34.97,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310029_enh.png,,0.040,,,,,,,
NHQ201905310039_enh.png,5588,1044,12,40,1.66,480,3.33,bright,2,0,0,0,False,1.0,1.0,18.8,no,45.9,55.9,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310039_enh.png,,0.245,,,,,,,
NHQ201905310039_enh.png,988,1280,332,84,1.13,27888,3.95,dark,2,0,0,0,False,1.0,0.101,71.39,no,53.9,55.9,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310039_enh.png,,0.353,,,,,,,
NHQ201905310044_enh.png,2540,6036,12,36,2.06,432,3.0,dark,2,0,0,0,False,1.0,0.62,33.92,no,49.9,55.9,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310044_enh.png,,0.165,,,,,,,
M116860262ME_pyr_enh.png,1192,6132,20,16,2.99,320,1.25,dark,2,0,0,0,False,1.0,1.0,45.72,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116860262ME_pyr_enh.png,,0.036,,,,,,,
M116861050ME_pyr_enh.png,476,3564,12,20,3.07,240,1.67,bright,2,0,0,0,False,1.0,0.725,46.79,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861050ME_pyr_enh.png,,0.030,,,,,,,
M116861245ME_pyr_enh.png,1168,7548,24,12,3.13,288,2.0,bright,2,0,0,0,False,0.994,1.0,36.09,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861245ME_pyr_enh.png,,0.027,,,,,,,
M116861245ME_pyr_enh.png,1564,7868,24,12,3.13,288,2.0,bright,2,0,0,0,False,1.0,0.754,38.56,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861245ME_pyr_enh.png,,0.027,,,,,,,
M116861440ME_pyr_enh.png,1796,712,20,16,2.99,320,1.25,bright,2,0,0,0,False,1.0,1.0,47.72,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861440ME_pyr_enh.png,,0.036,,,,,,,
M116861500ME_pyr_enh.png,1588,11460,20,20,2.94,400,1.0,bright,2,0,0,0,False,1.0,0.982,39.25,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116861500ME_pyr_enh.png,,0.040,,,,,,,
M116862430ME_pyr_enh.png,404,1344,12,28,3.19,336,2.33,bright,2,0,0,0,False,0.994,1.0,38.68,no,45.9,55.9,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862430ME_pyr_enh.png,,0.023,,,,,,,
M116863212ME_pyr_enh.png,412,4548,132,228,0.59,30096,1.73,bright,2,0,0,0,False,1.0,0.045,47.84,no,53.9,55.9,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116863212ME_pyr_enh.png,,0.441,,,,,,,
NHQ201905310026_enh.png,6252,6032,28,8,1.7,224,3.5,dark,2,0,0,0,False,1.0,1.0,53.18,no,45.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310026_enh.png,,0.235,,,,,,,
NHQ201905310029_enh.png,4688,3388,28,20,2.99,560,1.4,bright,2,0,0,0,False,1.0,1.0,27.25,no,45.8,55.8,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310029_enh.png,,0.036,,,,,,,
NHQ201905310037_enh.png,6116,444,12,36,1.59,432,3.0,bright,2,0,0,0,False,1.0,0.742,42.85,no,45.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310037_enh.png,,0.259,,,,,,,
NHQ201905310040_enh.png,1012,2808,36,12,1.59,432,3.0,dark,2,0,0,0,False,1.0,0.848,34.86,no,45.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310040_enh.png,,0.259,,,,,,,
NHQ201905310040_enh.png,4748,3136,12,40,1.65,480,3.33,dark,2,0,0,0,False,0.995,0.892,58.87,no,45.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310040_enh.png,,0.246,,,,,,,
NHQ201905310040_enh.png,160,3404,64,28,1.84,1792,2.29,bright,2,0,0,0,False,1.0,0.233,38.8,no,49.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310040_enh.png,,0.206,,,,,,,
NHQ201905310044_enh.png,8892,1548,24,24,2.91,576,1.0,dark,2,0,0,0,False,1.0,0.737,29.61,no,45.8,55.8,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310044_enh.png,,0.043,,,,,,,
NHQ201905310045_enh.png,5324,4312,56,16,2.12,896,3.5,bright,2,0,0,0,False,1.0,0.339,20.96,no,49.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310045_enh.png,,0.153,,,,,,,
PIA13998_enh.png,1120,2368,16,60,1.7,960,3.75,bright,2,0,0,0,False,1.0,0.916,56.02,no,45.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\PIA13998_enh.png,,0.235,,,,,,,
M116858127ME_pyr_enh.png,976,2884,20,16,3.89,320,1.25,bright,2,0,0,0,False,1.0,0.0,29.38,no,53.8,55.8,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.003,,,,,,,
M116858127ME_pyr_enh.png,1264,4032,56,120,1.98,6720,2.14,bright,2,0,0,0,False,1.0,0.078,44.69,no,53.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.179,,,,,,,
M116858127ME_pyr_enh.png,312,13000,16,20,2.98,320,1.25,bright,2,0,0,0,False,1.0,1.0,48.09,no,45.8,55.8,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.036,,,,,,,
M116862038ME_pyr_enh.png,1440,5128,12,24,3.12,288,2.0,bright,2,0,0,0,False,1.0,1.0,38.96,no,45.8,55.8,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862038ME_pyr_enh.png,,0.027,,,,,,,
M116862235ME_pyr_enh.png,1804,2112,28,16,3.52,448,1.75,bright,2,0,0,0,False,1.0,0.514,35.09,no,49.8,55.8,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862235ME_pyr_enh.png,,0.010,,,,,,,
M116862626ME_pyr_enh.png,324,7504,32,68,2.24,2176,2.12,bright,2,0,0,0,False,1.0,0.179,50.51,no,53.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116862626ME_pyr_enh.png,,0.132,,,,,,,
M116863212ME_pyr_enh.png,1080,6788,48,16,2.03,768,3.0,bright,2,0,0,0,False,1.0,0.626,44.07,no,49.8,55.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116863212ME_pyr_enh.png,,0.170,,,,,,,
ESP_093492_2070_MRGB.browse_enh.png,2772,3284,20,32,0.04,640,1.6,dark,3,2,2,0,False,0.764,0.591,57.08,no,19.7,55.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093492_2070_MRGB.browse_enh.png,,0.498,,,,,,,
NHQ201905310029_enh.png,5732,3748,64,44,2.06,2816,1.45,dark,2,0,0,0,False,1.0,0.189,30.56,no,53.7,55.7,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310029_enh.png,,0.165,,,,,,,
NHQ201905310034_enh.png,4520,4812,84,216,1.4,18144,2.57,bright,2,0,0,0,False,1.0,0.151,44.43,no,53.7,55.7,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310034_enh.png,,0.300,,,,,,,
NHQ201905310035_enh.png,896,2440,8,28,1.69,224,3.5,bright,2,0,0,0,False,1.0,1.0,44.88,no,45.7,55.7,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310035_enh.png,,0.237,,,,,,,
NHQ201905310041_enh.png,1548,1032,28,16,3.06,448,1.75,bright,2,0,0,0,False,1.0,0.942,19.17,no,45.7,55.7,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310041_enh.png,,0.031,,,,,,,
NHQ201905310045_enh.png,2356,2880,28,16,3.06,448,1.75,bright,2,0,0,0,False,1.0,1.0,21.69,no,45.7,55.7,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310045_enh.png,,0.031,,,,,,,
M116858127ME_pyr_enh.png,160,3164,20,16,2.97,320,1.25,bright,2,0,0,0,False,1.0,0.911,41.29,no,45.7,55.7,PROMISING,medium,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.037,,,,,,,
